# Network	H1	L1	
1.427590170732504404e+01 1.190359013906843266e+01 7.880730382285570101e+00
1.431697270976859393e+01 1.193485527439210436e+01 7.907903461194606187e+00
1.436963465052396138e+01 1.197899845742502123e+01 7.936623712042032430e+00
1.431062611329528345e+01 1.193389872179598399e+01 7.897852939403531281e+00
1.427909526646791782e+01 1.190332932988695802e+01 7.886907663534509894e+00
1.425627592840221958e+01 1.188903996976922350e+01 7.867155263751338445e+00
1.424565055796428581e+01 1.188246617672155381e+01 7.857834140442035320e+00
1.424452423318066430e+01 1.188045545546389015e+01 7.858832534187853547e+00
1.427890895295581508e+01 1.190636596469072117e+01 7.881985181517162431e+00
1.424431218394540721e+01 1.187716829991970080e+01 7.863415464610662653e+00
1.433648914371527816e+01 1.195435460314998011e+01 7.913806100102080521e+00
1.425060755350597397e+01 1.188295701846501373e+01 7.866075777753134268e+00
1.424948625614551112e+01 1.188227992177410997e+01 7.865067223150965958e+00
1.425798276998038361e+01 1.189299810566982707e+01 7.864265301195746183e+00
1.430409097464237433e+01 1.192605173955278097e+01 7.897867339754164107e+00
1.424302075201027762e+01 1.188413673185236341e+01 7.850537196958744524e+00
1.429257118239486957e+01 1.192028951492698852e+01 7.885701546732919454e+00
1.424276319018203196e+01 1.187970648520798456e+01 7.856772690927974701e+00
1.427503192698593892e+01 1.190654690138427796e+01 7.874685860502902202e+00
1.425222078005946180e+01 1.188937790538257033e+01 7.859293237089421957e+00
1.424602858887493362e+01 1.188233115454503874e+01 7.858723617023969155e+00
1.424665414138992148e+01 1.188494736920391048e+01 7.855900983059528109e+00
1.424732335581825104e+01 1.188922524868143427e+01 7.850639833246722432e+00
1.434757836482178561e+01 1.196043152186416059e+01 7.924713417247361669e+00
